customer_id,Recency,Frequency,Monetary,ComplaintCnt,Tenure,AvgOrder,Segment_D4,cluster,cluster_name,Churn,churn_probability,churn,risk_level
C1154,8,16,32168,1,2166,2010,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1155,128,2,19271,2,1778,9636,G8 Lost,1,沉睡客戶,0,0.8762,1,High
C1156,49,6,16900,0,2734,2817,G8 Lost,0,穩定中段,0,0.0,0,Low
C1157,80,4,67875,3,1335,16969,G3 Big Spenders,3,流失高風險,0,0.4523,0,Medium
C1158,39,6,36830,1,2592,6138,G8 Lost,3,流失高風險,0,0.0,0,Low
C1159,39,6,54327,2,2697,9054,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1160,324,1,16178,0,2766,16178,G8 Lost,1,沉睡客戶,0,0.8731,1,High
C1161,265,2,25222,0,2096,12611,G8 Lost,1,沉睡客戶,0,0.8731,1,High
C1162,3,12,32259,0,2940,2688,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1163,9,6,16563,2,2242,2760,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1164,20,10,22768,0,955,2277,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1165,19,10,16179,0,496,1618,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1166,156,2,32188,2,652,16094,G8 Lost,1,沉睡客戶,1,0.8706,1,High
C1167,50,4,9653,0,1734,2413,G8 Lost,0,穩定中段,0,0.0,0,Low
C1168,25,10,36329,0,520,3633,G1 VIP(Champions),2,VIP 高頻高額,0,0.0273,0,Low
C1169,98,0,30257,1,735,0,G7 Hibernating,3,流失高風險,0,0.5553,1,Medium
C1170,20,4,21114,1,1895,5278,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1171,34,5,33345,0,1018,6669,G8 Lost,3,流失高風險,0,0.0,0,Low
C1172,25,5,18855,0,2052,3771,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1173,48,5,15228,0,2992,3046,G8 Lost,0,穩定中段,0,0.0,0,Low
C1174,13,13,35618,0,290,2740,G1 VIP(Champions),2,VIP 高頻高額,0,0.0273,0,Low
C1175,303,0,36714,0,1934,0,G8 Lost,1,沉睡客戶,1,0.8731,1,High
C1176,154,2,17067,0,2468,8534,G8 Lost,1,沉睡客戶,0,0.4785,0,Medium
C1177,3,11,16072,1,446,1461,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1178,207,0,21417,1,2355,0,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1179,24,5,16541,0,1536,3308,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1180,35,5,70798,0,1896,14160,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1181,58,4,30380,0,183,7595,G7 Hibernating,3,流失高風險,0,0.0273,0,Low
C1182,24,7,24593,0,1323,3513,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1183,28,7,12671,2,1119,1810,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1184,42,8,40835,0,486,5104,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1185,23,8,15865,0,2295,1983,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1186,154,3,15415,1,1531,5138,G8 Lost,1,沉睡客戶,1,0.8762,1,High
C1187,3,6,41807,0,2637,6968,G5 Potential Loyalists,3,流失高風險,0,0.0,0,Low
C1188,123,4,31924,3,502,7981,G7 Hibernating,3,流失高風險,1,0.8762,1,High
C1189,34,4,4220,0,2200,1055,G8 Lost,0,穩定中段,0,0.0,0,Low
C1190,14,6,21798,0,1826,3633,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1191,78,3,26579,1,1963,8860,G7 Hibernating,3,流失高風險,0,0.5553,1,Medium
C1192,19,10,19193,0,950,1919,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1193,10,16,27235,1,2081,1702,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1194,8,6,6858,1,764,1143,G5 Potential Loyalists,0,穩定中段,0,0.0273,0,Low
C1195,44,3,3355,0,2293,1118,G8 Lost,0,穩定中段,0,0.0,0,Low
C1196,8,7,12298,0,1339,1757,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1197,189,4,29661,1,1454,7415,G8 Lost,1,沉睡客戶,0,0.8706,1,High
C1198,51,2,2547,0,1754,1274,G8 Lost,0,穩定中段,0,0.5553,1,Medium
C1199,58,5,13487,2,280,2697,G6 At Risk,0,穩定中段,0,0.4523,0,Medium
C1200,22,6,6336,1,1121,1056,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1201,201,1,20541,1,633,20541,G8 Lost,1,沉睡客戶,0,0.8706,1,High
C1202,20,4,95849,0,2891,23962,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1203,24,9,20910,0,1282,2323,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1204,28,6,22578,0,47,3763,G5 Potential Loyalists,0,穩定中段,0,0.0273,0,Low
C1205,12,6,43803,0,107,7300,G5 Potential Loyalists,3,流失高風險,0,0.0273,0,Low
C1206,189,1,548491,1,2741,548491,G3 Big Spenders,3,流失高風險,0,0.8706,1,High
C1207,62,4,20942,1,495,5236,G7 Hibernating,0,穩定中段,0,0.0273,0,Low
C1208,4,11,46567,0,32,4233,G1 VIP(Champions),2,VIP 高頻高額,0,0.0273,0,Low
C1209,4,10,33871,1,660,3387,G1 VIP(Champions),2,VIP 高頻高額,0,0.0273,0,Low
C1210,187,0,29793,0,673,0,G8 Lost,1,沉睡客戶,0,0.8731,1,High
C1211,72,6,22089,0,267,3682,G6 At Risk,0,穩定中段,0,0.0273,0,Low
C1212,319,3,19106,1,2989,6369,G8 Lost,1,沉睡客戶,0,0.9742,1,High
C1213,73,2,46259,1,205,23130,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1214,48,5,19235,0,2192,3847,G8 Lost,0,穩定中段,0,0.0,0,Low
C1215,75,3,57635,0,2515,19212,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1216,78,5,11696,0,1944,2339,G6 At Risk,0,穩定中段,0,0.0,0,Low
C1217,62,2,66413,1,423,33206,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1218,43,3,33875,1,2186,11292,G8 Lost,3,流失高風險,0,0.0,0,Low
C1219,94,5,12358,0,1009,2472,G6 At Risk,0,穩定中段,0,0.0,0,Low
C1220,45,3,34762,0,1242,11587,G8 Lost,3,流失高風險,0,0.0,0,Low
C1221,306,1,15441,2,776,15441,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1222,34,10,24919,0,2359,2492,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1223,63,2,17316,1,1752,8658,G7 Hibernating,0,穩定中段,0,0.5553,1,Medium
C1224,16,2,22180,1,489,11090,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1225,193,5,47052,1,1240,9410,G3 Big Spenders,1,沉睡客戶,0,0.8706,1,High
C1226,72,7,34995,0,2387,4999,G6 At Risk,3,流失高風險,0,0.0,0,Low
C1227,290,0,11073,1,2814,0,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1228,154,0,11526,0,2820,0,G8 Lost,1,沉睡客戶,0,0.4785,0,Medium
C1229,318,0,29423,1,430,0,G8 Lost,1,沉睡客戶,0,0.9742,1,High
C1230,6,8,30953,0,2577,3869,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1231,25,4,15182,1,1711,3796,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1232,15,9,74156,1,2226,8240,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1233,9,5,43021,0,1175,8604,G5 Potential Loyalists,3,流失高風險,0,0.0,0,Low
C1234,13,8,15711,1,1964,1964,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1235,62,4,14683,1,796,3671,G7 Hibernating,0,穩定中段,0,0.0273,0,Low
C1236,32,9,20755,0,1577,2306,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1237,16,8,19297,1,700,2412,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1238,10,11,58648,2,1203,5332,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1239,286,3,48493,2,1241,16164,G3 Big Spenders,1,沉睡客戶,1,0.9742,1,High
C1240,28,7,24948,1,2600,3564,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1241,54,7,39126,0,1895,5589,G2 Loyal,3,流失高風險,0,0.0,0,Low
C1242,25,7,43308,0,1952,6187,G1 VIP(Champions),3,流失高風險,0,0.0,0,Low
C1243,13,7,25356,1,872,3622,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1244,63,3,32268,1,1321,10756,G7 Hibernating,3,流失高風險,0,0.5553,1,Medium
C1245,33,1,36899,0,1434,36899,G8 Lost,3,流失高風險,0,0.0,0,Low
C1246,47,6,34246,0,2360,5708,G8 Lost,3,流失高風險,0,0.0,0,Low
C1247,85,4,14113,0,581,3528,G7 Hibernating,0,穩定中段,0,0.0273,0,Low
C1248,116,3,15148,0,190,5049,G7 Hibernating,0,穩定中段,0,0.5553,1,Medium
C1249,57,6,19890,1,1530,3315,G6 At Risk,0,穩定中段,0,0.0,0,Low
C1250,168,3,14844,0,2444,4948,G8 Lost,1,沉睡客戶,1,0.8731,1,High
C1251,72,6,8680,1,2208,1447,G6 At Risk,0,穩定中段,0,0.0,0,Low
C1252,279,0,39072,2,2437,0,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1253,17,10,31023,1,1198,3102,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1254,59,6,9532,1,708,1589,G6 At Risk,0,穩定中段,0,0.0273,0,Low
C1255,17,10,20565,0,1989,2056,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1256,17,11,21397,0,141,1945,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1257,96,3,27649,0,2689,9216,G7 Hibernating,3,流失高風險,0,0.5553,1,Medium
C1258,238,1,11415,1,2149,11415,G8 Lost,1,沉睡客戶,0,0.9742,1,High
C1259,18,11,9435,0,1526,858,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1260,27,6,35025,0,623,5838,G5 Potential Loyalists,3,流失高風險,0,0.0273,0,Low
C1261,228,0,8318,1,773,0,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1262,147,3,20684,1,2988,6895,G8 Lost,1,沉睡客戶,0,0.8762,1,High
C1263,57,6,19375,0,73,3229,G6 At Risk,0,穩定中段,0,0.0273,0,Low
C1264,8,5,22330,0,57,4466,G5 Potential Loyalists,0,穩定中段,0,0.0273,0,Low
C1265,88,7,29054,2,1061,4151,G6 At Risk,3,流失高風險,0,0.0,0,Low
C1266,29,9,74533,0,712,8281,G1 VIP(Champions),2,VIP 高頻高額,0,0.0273,0,Low
C1267,8,12,7945,1,2039,662,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1268,0,7,44964,0,154,6423,G1 VIP(Champions),3,流失高風險,0,0.0273,0,Low
C1269,1,6,4194,1,2362,699,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1270,247,0,64576,2,2354,0,G3 Big Spenders,1,沉睡客戶,1,0.9742,1,High
C1271,69,3,5825,0,711,1942,G7 Hibernating,0,穩定中段,1,0.5553,1,Medium
C1272,2,8,133984,0,1748,16748,G1 VIP(Champions),3,流失高風險,0,0.0,0,Low
C1273,60,7,18530,1,2024,2647,G6 At Risk,0,穩定中段,0,0.0,0,Low
C1274,101,3,60070,0,2549,20023,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1275,19,15,51995,0,2205,3466,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1276,60,3,17934,0,2888,5978,G7 Hibernating,0,穩定中段,0,0.5553,1,Medium
C1277,1,8,18924,0,374,2366,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1278,6,8,13548,0,1842,1694,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1279,13,9,42242,0,2325,4694,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1280,25,6,18098,0,718,3016,G5 Potential Loyalists,0,穩定中段,0,0.0273,0,Low
C1281,56,11,13721,1,678,1247,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1282,78,1,35458,0,305,35458,G7 Hibernating,3,流失高風險,0,0.5553,1,Medium
C1283,21,4,12991,0,2957,3248,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1284,32,3,19336,0,2602,6445,G8 Lost,0,穩定中段,0,0.0,0,Low
C1285,181,4,26238,0,389,6560,G8 Lost,1,沉睡客戶,0,0.8731,1,High
C1286,36,4,15526,1,757,3882,G8 Lost,0,穩定中段,0,0.0273,0,Low
C1287,144,1,17256,0,1390,17256,G8 Lost,1,沉睡客戶,0,0.0,0,Low
C1288,78,3,71288,0,2683,23763,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1289,246,1,21100,1,2482,21100,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1290,24,6,18925,1,2638,3154,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1291,50,14,21535,0,2490,1538,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1292,111,5,33460,1,1894,6692,G6 At Risk,3,流失高風險,0,0.0,0,Low
C1293,20,15,11805,0,894,787,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1294,26,5,32828,2,1823,6566,G5 Potential Loyalists,3,流失高風險,0,0.4523,0,Medium
C1295,160,3,29117,0,1497,9706,G8 Lost,1,沉睡客戶,0,0.8731,1,High
C1296,39,7,6960,0,2853,994,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1297,60,4,85475,1,1361,21369,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1298,54,4,67682,0,2275,16920,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1299,25,6,13899,1,545,2316,G5 Potential Loyalists,0,穩定中段,0,0.0273,0,Low
C1300,116,4,11096,2,2059,2774,G7 Hibernating,0,穩定中段,0,0.4523,0,Medium
C1301,26,4,28556,0,1377,7139,G5 Potential Loyalists,3,流失高風險,0,0.0,0,Low
C1302,12,9,8972,0,1324,997,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1303,44,7,63259,1,2271,9037,G2 Loyal,3,流失高風險,0,0.0,0,Low
C1304,83,6,17537,1,1467,2923,G6 At Risk,0,穩定中段,0,0.0,0,Low
C1305,14,7,75755,0,204,10822,G1 VIP(Champions),3,流失高風險,0,0.0273,0,Low
C1306,40,3,13669,1,1185,4556,G8 Lost,0,穩定中段,0,0.0,0,Low
C1307,18,10,22504,1,2890,2250,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1308,1,9,59104,0,2840,6567,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1309,13,8,19414,0,1854,2427,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1310,53,6,29450,0,1925,4908,G8 Lost,3,流失高風險,0,0.0,0,Low
C1311,152,4,52306,1,810,13076,G3 Big Spenders,3,流失高風險,0,0.4403,0,Medium
C1312,12,7,16494,0,2347,2356,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1313,354,2,10065,0,1810,5032,G8 Lost,1,沉睡客戶,1,0.8731,1,High
C1314,25,10,8768,0,140,877,G2 Loyal,0,穩定中段,0,0.0273,0,Low
C1315,42,4,36622,1,2849,9156,G8 Lost,3,流失高風險,0,0.0,0,Low
C1316,2,9,31957,1,2561,3551,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1317,190,3,51183,0,272,17061,G3 Big Spenders,1,沉睡客戶,0,0.2923,0,Low
C1318,10,4,20094,0,1270,5024,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1319,15,7,8942,0,2235,1277,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1320,207,2,4689,2,2219,2344,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1321,26,9,181239,1,526,20138,G1 VIP(Champions),3,流失高風險,0,0.0273,0,Low
C1322,199,3,35202,1,148,11734,G8 Lost,1,沉睡客戶,0,0.8706,1,High
C1323,6,10,26789,0,2954,2679,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1324,130,2,29586,0,2684,14793,G8 Lost,3,流失高風險,0,0.4785,0,Medium
C1325,19,9,8938,2,2222,993,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1326,36,4,13955,0,1989,3489,G8 Lost,0,穩定中段,0,0.0,0,Low
C1327,340,0,82482,2,2068,0,G3 Big Spenders,1,沉睡客戶,1,0.9742,1,High
C1328,6,13,38594,0,1388,2969,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1329,258,3,14264,2,2062,4755,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1330,22,3,10314,1,931,3438,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1331,76,2,16967,0,278,8484,G7 Hibernating,0,穩定中段,0,0.5553,1,Medium
C1332,30,4,19520,1,953,4880,G8 Lost,0,穩定中段,0,0.0273,0,Low
C1333,19,12,102171,0,902,8514,G1 VIP(Champions),2,VIP 高頻高額,0,0.0273,0,Low
C1334,345,1,21337,2,931,21337,G8 Lost,1,沉睡客戶,0,0.9742,1,High
C1335,122,3,10586,1,1428,3529,G7 Hibernating,0,穩定中段,1,0.8762,1,High
C1336,193,1,23365,1,419,23365,G8 Lost,1,沉睡客戶,1,0.8706,1,High
C1337,148,6,29291,0,1241,4882,G8 Lost,3,流失高風險,0,0.0,0,Low
C1338,256,0,9933,4,1407,0,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1339,148,0,32258,2,588,0,G8 Lost,1,沉睡客戶,1,0.8762,1,High
C1340,7,13,56740,0,1376,4365,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1341,122,4,26824,0,2032,6706,G7 Hibernating,3,流失高風險,0,0.4785,0,Medium
C1342,186,2,13934,1,1253,6967,G8 Lost,1,沉睡客戶,1,0.8706,1,High
C1343,205,1,16811,1,37,16811,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1344,5,4,7622,0,2118,1906,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1345,48,1,22166,1,1748,22166,G8 Lost,3,流失高風險,1,0.5553,1,Medium
C1346,14,8,30259,0,1276,3782,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1347,18,4,12995,1,97,3249,G5 Potential Loyalists,0,穩定中段,0,0.0273,0,Low
C1348,61,6,94636,0,294,15773,G3 Big Spenders,3,流失高風險,0,0.0273,0,Low
C1349,95,2,42387,1,265,21194,G7 Hibernating,3,流失高風險,0,0.0,0,Low
C1350,316,1,6940,3,2560,6940,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1351,74,7,7040,1,947,1006,G6 At Risk,0,穩定中段,0,0.0273,0,Low
C1352,5,7,12224,0,1292,1746,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1353,113,3,73220,2,2097,24407,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1354,6,13,45417,1,1976,3494,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1355,335,0,75856,1,221,0,G3 Big Spenders,1,沉睡客戶,0,0.9742,1,High
C1356,14,7,24518,0,2791,3503,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1357,34,6,21023,1,817,3504,G8 Lost,0,穩定中段,0,0.0273,0,Low
C1358,8,8,10165,1,2309,1271,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1359,236,2,31094,1,2501,15547,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1360,11,8,21220,0,1630,2652,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1361,97,5,20655,1,511,4131,G6 At Risk,0,穩定中段,0,0.0273,0,Low
C1362,112,6,75556,0,1648,12593,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1363,26,5,22283,1,756,4457,G5 Potential Loyalists,0,穩定中段,0,0.0273,0,Low
C1364,101,2,61802,0,2553,30901,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1365,75,7,8009,1,2270,1144,G6 At Risk,0,穩定中段,0,0.0,0,Low
C1366,358,0,159800,2,2476,0,G3 Big Spenders,1,沉睡客戶,1,0.9742,1,High
C1367,75,5,18746,2,2490,3749,G6 At Risk,0,穩定中段,0,0.4523,0,Medium
C1368,52,2,39936,1,560,19968,G8 Lost,3,流失高風險,0,0.0,0,Low
C1369,255,1,44640,2,120,44640,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1370,167,1,17186,2,1890,17186,G8 Lost,1,沉睡客戶,1,0.8706,1,High
C1371,44,10,43188,0,1853,4319,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1372,186,7,44788,0,2601,6398,G8 Lost,3,流失高風險,0,0.2923,0,Low
C1373,25,5,14777,1,1924,2955,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1374,48,5,14900,0,2415,2980,G8 Lost,0,穩定中段,0,0.0,0,Low
C1375,13,7,25127,0,1065,3590,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1376,17,10,22452,0,400,2245,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1377,65,7,64550,0,142,9221,G6 At Risk,3,流失高風險,0,0.0273,0,Low
C1378,92,4,39810,1,1324,9952,G6 At Risk,3,流失高風險,0,0.0,0,Low
C1379,184,0,23172,2,35,0,G8 Lost,1,沉睡客戶,1,0.8706,1,High
C1380,31,5,37207,1,1569,7441,G8 Lost,3,流失高風險,0,0.0,0,Low
C1381,1,7,5810,0,1220,830,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1382,8,12,15824,0,795,1319,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1383,9,0,29776,1,1785,0,G5 Potential Loyalists,3,流失高風險,0,0.0,0,Low
C1384,150,2,53144,0,2048,26572,G3 Big Spenders,3,流失高風險,1,0.4785,0,Medium
C1385,240,2,27997,3,147,13998,G8 Lost,1,沉睡客戶,0,0.9742,1,High
C1386,18,5,67560,1,1444,13512,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1387,129,2,44692,0,2820,22346,G8 Lost,3,流失高風險,0,0.4785,0,Medium
C1388,36,4,17295,1,913,4324,G8 Lost,0,穩定中段,0,0.0273,0,Low
C1389,19,7,22070,1,2349,3153,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1390,1,8,32399,0,1030,4050,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1391,4,9,17782,0,836,1976,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1392,11,10,71104,1,2574,7110,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1393,12,9,11202,1,1088,1245,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1394,27,7,30372,0,2602,4339,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1395,41,9,40734,0,1974,4526,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1396,13,9,19547,1,2442,2172,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1397,39,12,16695,1,2449,1391,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1398,25,11,23080,0,2744,2098,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1399,80,2,551096,1,1677,275548,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1400,317,1,17156,1,2858,17156,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1401,31,11,11519,1,207,1047,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1402,22,7,54470,1,1490,7781,G1 VIP(Champions),3,流失高風險,0,0.0,0,Low
C1403,30,9,641850,0,1207,71317,G2 Loyal,3,流失高風險,0,0.0,0,Low
C1404,16,5,49291,1,317,9858,G3 Big Spenders,3,流失高風險,0,0.0273,0,Low
C1405,145,2,41421,1,2623,20710,G8 Lost,3,流失高風險,0,0.4403,0,Medium
C1406,39,8,111963,0,2406,13995,G2 Loyal,3,流失高風險,0,0.0,0,Low
C1407,18,7,53129,1,2253,7590,G1 VIP(Champions),3,流失高風險,0,0.0,0,Low
C1408,17,6,14664,0,1911,2444,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1409,144,2,33833,1,1817,16916,G8 Lost,1,沉睡客戶,0,0.4403,0,Medium
C1410,196,0,16478,2,1160,0,G8 Lost,1,沉睡客戶,1,0.8706,1,High
C1411,23,6,17714,0,2059,2952,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1412,50,12,9057,0,2927,755,G2 Loyal,2,VIP 高頻高額,0,0.0,0,Low
C1413,81,3,19925,0,776,6642,G7 Hibernating,0,穩定中段,0,0.5553,1,Medium
C1414,178,1,35651,0,1035,35651,G8 Lost,1,沉睡客戶,1,0.8731,1,High
C1415,38,6,23244,0,354,3874,G8 Lost,0,穩定中段,0,0.0273,0,Low
C1416,3,5,11276,0,2725,2255,G5 Potential Loyalists,0,穩定中段,0,0.0,0,Low
C1417,32,8,8382,0,1604,1048,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1418,4,13,106755,0,1789,8212,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1419,154,2,30565,0,821,15282,G8 Lost,1,沉睡客戶,0,0.0,0,Low
C1420,259,0,13673,0,138,0,G8 Lost,1,沉睡客戶,0,0.8731,1,High
C1421,3,9,33633,0,2420,3737,G1 VIP(Champions),2,VIP 高頻高額,0,0.0,0,Low
C1422,104,5,112694,0,2585,22539,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1423,26,5,37584,0,1043,7517,G5 Potential Loyalists,3,流失高風險,0,0.0,0,Low
C1424,32,3,3460,0,2293,1153,G8 Lost,0,穩定中段,0,0.0,0,Low
C1425,26,4,155843,1,1728,38961,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1426,119,4,6671,0,1938,1668,G6 At Risk,0,穩定中段,0,0.4785,0,Medium
C1427,39,7,21074,1,543,3011,G2 Loyal,0,穩定中段,0,0.0273,0,Low
C1428,29,8,11011,0,1855,1376,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1429,5,9,14501,1,508,1611,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
C1430,131,1,29705,3,679,29705,G8 Lost,1,沉睡客戶,1,0.4403,0,Medium
C1431,12,7,5712,0,1089,816,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1432,139,4,22853,2,667,5713,G8 Lost,3,流失高風險,0,0.8762,1,High
C1433,2,6,54347,0,2730,9058,G3 Big Spenders,3,流失高風險,0,0.0,0,Low
C1434,291,0,13490,2,116,0,G8 Lost,1,沉睡客戶,1,0.9742,1,High
C1435,25,9,9199,0,2714,1022,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1436,195,2,22081,1,487,11040,G8 Lost,1,沉睡客戶,1,0.8706,1,High
C1437,80,5,19210,1,2614,3842,G6 At Risk,0,穩定中段,0,0.0,0,Low
C1438,6,7,16048,0,1029,2293,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1439,6,8,10595,0,2765,1324,G2 Loyal,0,穩定中段,0,0.0,0,Low
C1440,18,6,35011,0,1635,5835,G5 Potential Loyalists,3,流失高風險,0,0.0,0,Low
C1441,158,1,36926,0,1484,36926,G8 Lost,1,沉睡客戶,0,0.2923,0,Low
C1442,40,11,11545,1,418,1050,G2 Loyal,2,VIP 高頻高額,0,0.0273,0,Low
